3-gram, count
entreat your majesties, 1
to hear and, 1
hear and see, 1
and see the, 1
see the matter, 1
all my heart, 1
my heart and, 1
heart and it, 1
and it doth, 1
it doth much, 1
doth much content, 1
much content me, 1
to hear him, 1
hear him so, 1
him so inclined, 1
good gentlemen give, 1
gentlemen give him, 1
give him a, 1
him a further, 1
a further edge, 1
and drive his, 1
drive his purpose, 1
his purpose on, 1
purpose on to, 1
on to these, 1
to these delights, 1
we shall my, 1
sweet gertrude leave, 1
gertrude leave us, 1
leave us too, 1
for we have, 1
we have closely, 1
have closely sent, 1
closely sent for, 1
sent for hamlet, 1
for hamlet hither, 1
that he as, 1
he as twere, 1
as twere by, 1
twere by accident, 1
by accident may, 1
accident may here, 1
her father and, 1
father and myself, 1
and myself lawful, 1
myself lawful espials, 1
will so bestow, 1
so bestow ourselves, 1
bestow ourselves that, 1
ourselves that seeing, 1
that seeing unseen, 1
we may of, 1
may of their, 1
of their encounter, 1
their encounter frankly, 1
encounter frankly judge, 1
and gather by, 1
gather by him, 1
by him as, 1
him as he, 1
he is behaved, 1
t be the, 1
be the affliction, 1
the affliction of, 1
affliction of his, 1
of his love, 1
his love or, 1
love or no, 1
that thus he, 1
thus he suffers, 1
he suffers for, 1
shall obey you, 1
for your part, 1
your part ophelia, 1
part ophelia i, 1
ophelia i do, 1
i do wish, 1
that your good, 1
your good beauties, 1
good beauties be, 1
beauties be the, 1
be the happy, 1
the happy cause, 1
hamlet s wildness, 1
s wildness so, 1
wildness so shall, 1
so shall i, 1
shall i hope, 1
i hope your, 1
hope your virtues, 1
will bring him, 1
bring him to, 1
to his wonted, 1
his wonted way, 1
wonted way again, 1
to both your, 1
both your honours, 1
madam i wish, 1
i wish it, 1
wish it may, 1
exit queen gertrude, 1
ophelia walk you, 1
walk you here, 1
you here gracious, 1
here gracious so, 1
gracious so please, 1
we will bestow, 1
will bestow ourselves, 1
read on this, 1
on this book, 1
that show of, 1
show of such, 1
of such an, 1
such an exercise, 1
an exercise may, 1
exercise may colour, 1
your loneliness we, 1
loneliness we are, 1
we are oft, 1
are oft to, 1
oft to blame, 1
to blame in, 1
blame in this, 1
tis too much, 1
too much proved, 1
much proved that, 1
proved that with, 1
that with devotion, 1
with devotion s, 1
devotion s visage, 1
and pious action, 1
pious action we, 1
action we do, 1
we do sugar, 1
do sugar o, 1
sugar o er, 1
the devil himself, 1
aside o tis, 1
o tis too, 1
tis too true, 1
how smart a, 1
smart a lash, 1
a lash that, 1
lash that speech, 1
that speech doth, 1
speech doth give, 1
doth give my, 1
give my conscience, 1
the harlot s, 1
harlot s cheek, 1
s cheek beautied, 1
cheek beautied with, 1
beautied with plastering, 1
with plastering art, 1
not more ugly, 1
more ugly to, 1
ugly to the, 1
to the thing, 1
the thing that, 1
thing that helps, 1
that helps it, 1
than is my, 1
is my deed, 1
my deed to, 1
deed to my, 1
to my most, 1
my most painted, 1
most painted word, 1
o heavy burthen, 1
him coming let, 1
coming let s, 1
let s withdraw, 1
s withdraw my, 1
withdraw my lord, 1
to be or, 1
be or not, 1
to be that, 1
be that is, 1
whether tis nobler, 1
tis nobler in, 1
nobler in the, 1
in the mind, 1
the mind to, 1
mind to suffer, 1
the slings and, 1
slings and arrows, 1
and arrows of, 1
arrows of outrageous, 1
of outrageous fortune, 1
or to take, 1
to take arms, 1
take arms against, 1
arms against a, 1
against a sea, 1
a sea of, 1
sea of troubles, 1
and by opposing, 1
by opposing end, 1
opposing end them, 1
end them to, 1
them to die, 1
no more and, 1
more and by, 1
and by a, 1
by a sleep, 1
a sleep to, 1
sleep to say, 1
to say we, 1
say we end, 1
the heart ache, 1
heart ache and, 1
ache and the, 1
and the thousand, 1
the thousand natural, 1
thousand natural shocks, 1
that flesh is, 1
flesh is heir, 1
is heir to, 1
heir to tis, 1
to tis a, 1
tis a consummation, 1
devoutly to be, 1
to be wish, 1
be wish d, 1
wish d to, 1
d to die, 1
to sleep perchance, 1
sleep perchance to, 1
perchance to dream, 1
to dream ay, 1
dream ay there, 1
ay there s, 1
s the rub, 1
for in that, 1
in that sleep, 1
that sleep of, 1
sleep of death, 1
of death what, 1
death what dreams, 1
what dreams may, 1
dreams may come, 1
when we have, 1
we have shuffled, 1
have shuffled off, 1
shuffled off this, 1
off this mortal, 1
this mortal coil, 1
must give us, 1
give us pause, 1
us pause there, 1
pause there s, 1
s the respect, 1
that makes calamity, 1
makes calamity of, 1
calamity of so, 1
of so long, 1
so long life, 1
for who would, 1
who would bear, 1
would bear the, 1
bear the whips, 1
the whips and, 1
whips and scorns, 1
and scorns of, 1
scorns of time, 1
the oppressor s, 1
oppressor s wrong, 1
s wrong the, 1
wrong the proud, 1
the proud man, 1
proud man s, 1
man s contumely, 1
the pangs of, 1
pangs of despised, 1
of despised love, 1
despised love the, 1
love the law, 1
the law s, 1
law s delay, 1
the insolence of, 1
insolence of office, 1
of office and, 1
office and the, 1
and the spurns, 1
that patient merit, 1
patient merit of, 1
merit of the, 1
of the unworthy, 1
the unworthy takes, 1
when he himself, 1
he himself might, 1
himself might his, 1
might his quietus, 1
his quietus make, 1
with a bare, 1
a bare bodkin, 1
bare bodkin who, 1
bodkin who would, 1
who would fardels, 1
would fardels bear, 1
to grunt and, 1
grunt and sweat, 1
and sweat under, 1
sweat under a, 1
under a weary, 1
a weary life, 1
that the dread, 1
the dread of, 1
dread of something, 1
of something after, 1
something after death, 1
the undiscover d, 1
undiscover d country, 1
d country from, 1
country from whose, 1
from whose bourn, 1
no traveller returns, 1
traveller returns puzzles, 1
returns puzzles the, 1
puzzles the will, 1
and makes us, 1
makes us rather, 1
us rather bear, 1
rather bear those, 1
bear those ills, 1
those ills we, 1
ills we have, 1
than fly to, 1
fly to others, 1
to others that, 1
others that we, 1
that we know, 1
we know not, 1
know not of, 1
thus conscience does, 1
conscience does make, 1
does make cowards, 1
make cowards of, 1
cowards of us, 1
of us all, 1
and thus the, 1
thus the native, 1
the native hue, 1
native hue of, 1
hue of resolution, 1
is sicklied o, 1
sicklied o er, 1
o er with, 1
er with the, 1
with the pale, 1
the pale cast, 1
pale cast of, 1
cast of thought, 1
and enterprises of, 1
enterprises of great, 1
of great pith, 1
great pith and, 1
pith and moment, 1
with this regard, 1
this regard their, 1
regard their currents, 1
their currents turn, 1
currents turn awry, 1
and lose the, 1
lose the name, 1
name of action, 1
of action soft, 1
action soft you, 1
soft you now, 1
fair ophelia nymph, 1
ophelia nymph in, 1
nymph in thy, 1
in thy orisons, 1
be all my, 1
all my sins, 1
my sins remember, 1
sins remember d, 1
how does your, 1
does your honour, 1
your honour for, 1
honour for this, 1
for this many, 1
this many a, 1
many a day, 1
thank you well, 1
you well well, 1
well well well, 1
i have remembrances, 1
have remembrances of, 1
remembrances of yours, 1
i have longed, 1
have longed long, 1
longed long to, 1
long to re, 1
to re deliver, 1
pray you now, 1
you now receive, 1
now receive them, 1
no not i, 1
i never gave, 1
never gave you, 1
gave you aught, 1
d lord you, 1
lord you know, 1
you know right, 1
know right well, 1
right well you, 1
well you did, 1
and with them, 1
with them words, 1
them words of, 1
words of so, 1
of so sweet, 1
so sweet breath, 1
sweet breath composed, 1
as made the, 1
made the things, 1
the things more, 1
things more rich, 1
more rich their, 1
rich their perfume, 1
their perfume lost, 1
take these again, 1
these again for, 1
again for to, 1
for to the, 1
to the noble, 1
the noble mind, 1
rich gifts wax, 1
gifts wax poor, 1
wax poor when, 1
poor when givers, 1
when givers prove, 1
givers prove unkind, 1
there my lord, 1
ha ha are, 1
ha are you, 1
are you honest, 1
are you fair, 1
what means your, 1
means your lordship, 1
that if you, 1
if you be, 1
you be honest, 1
be honest and, 1
honest and fair, 1
and fair your, 1
fair your honesty, 1
your honesty should, 1
admit no discourse, 1
no discourse to, 1
discourse to your, 1
to your beauty, 1
could beauty my, 1
beauty my lord, 1
my lord have, 1
lord have better, 1
have better commerce, 1
better commerce than, 1
ay truly for, 1
truly for the, 1
for the power, 1
the power of, 1
power of beauty, 1
of beauty will, 1
beauty will sooner, 1
transform honesty from, 1
honesty from what, 1
from what it, 1
what it is, 1
is to a, 1
to a bawd, 1
a bawd than, 1
bawd than the, 1
force of honesty, 1
of honesty can, 1
honesty can translate, 1
can translate beauty, 1
translate beauty into, 1
beauty into his, 1
likeness this was, 1
this was sometime, 1
was sometime a, 1
sometime a paradox, 1
a paradox but, 1
paradox but now, 1
but now the, 1
time gives it, 1
gives it proof, 1
it proof i, 1
proof i did, 1
did love you, 1
love you once, 1
lord you made, 1
you made me, 1
made me believe, 1
me believe so, 1
you should not, 1
should not have, 1
not have believed, 1
have believed me, 1
believed me for, 1
me for virtue, 1
for virtue cannot, 1
so inoculate our, 1
inoculate our old, 1
our old stock, 1
old stock but, 1
stock but we, 1
but we shall, 1
we shall relish, 1
shall relish of, 1
it i loved, 1
loved you not, 1
i was the, 1
was the more, 1
the more deceived, 1
a nunnery why, 1
nunnery why wouldst, 1
why wouldst thou, 1
wouldst thou be, 1
thou be a, 1
breeder of sinners, 1
of sinners i, 1
sinners i am, 1
i am myself, 1
am myself indifferent, 1
myself indifferent honest, 1
but yet i, 1
yet i could, 1
i could accuse, 1
could accuse me, 1
accuse me of, 1
me of such, 1
of such things, 1
such things that, 1
things that it, 1
were better my, 1
better my mother, 1
my mother had, 1
mother had not, 1
had not borne, 1
not borne me, 1
borne me i, 1
me i am, 1
proud revengeful ambitious, 1
revengeful ambitious with, 1
ambitious with more, 1
with more offences, 1
more offences at, 1
my beck than, 1
beck than i, 1
than i have, 1
i have thoughts, 1
have thoughts to, 1
thoughts to put, 1
to put them, 1
put them in, 1
imagination to give, 1
give them shape, 1
them shape or, 1
shape or time, 1
or time to, 1
time to act, 1
to act them, 1
in what should, 1
what should such, 1
should such fellows, 1
such fellows as, 1
fellows as i, 1
i do crawling, 1
between earth and, 1
earth and heaven, 1
and heaven we, 1
heaven we are, 1
we are arrant, 1
are arrant knaves, 1
all believe none, 1
believe none of, 1
none of us, 1
of us go, 1
us go thy, 1
go thy ways, 1
thy ways to, 1
ways to a, 1
where s your, 1
s your father, 1
at home my, 1
home my lord, 1
let the doors, 1
the doors be, 1
doors be shut, 1
be shut upon, 1
shut upon him, 1
upon him that, 1
that he may, 1
he may play, 1
may play the, 1
fool no where, 1
no where but, 1
where but in, 1
but in s, 1
in s own, 1
s own house, 1
own house farewell, 1
o help him, 1
help him you, 1
him you sweet, 1
you sweet heavens, 1
if thou dost, 1
thou dost marry, 1
dost marry i, 1
i ll give, 1
ll give thee, 1
give thee this, 1
thee this plague, 1
this plague for, 1
thy dowry be, 1
dowry be thou, 1
be thou as, 1
thou as chaste, 1
as chaste as, 1
chaste as ice, 1
as ice as, 1
ice as pure, 1
snow thou shalt, 1
thou shalt not, 1
shalt not escape, 1
not escape calumny, 1
escape calumny get, 1
calumny get thee, 1
nunnery go farewell, 1
go farewell or, 1
farewell or if, 1
if thou wilt, 1
thou wilt needs, 1
marry marry a, 1
marry a fool, 1
a fool for, 1
fool for wise, 1
for wise men, 1
wise men know, 1
men know well, 1
know well enough, 1
what monsters you, 1
monsters you make, 1
make of them, 1
of them to, 1
them to a, 1
a nunnery go, 1
and quickly too, 1
quickly too farewell, 1
o heavenly powers, 1
heavenly powers restore, 1
powers restore him, 1
have heard of, 1
heard of your, 1
of your paintings, 1
your paintings too, 1
paintings too well, 1
too well enough, 1
well enough god, 1
has given you, 1
given you one, 1
you one face, 1
one face and, 1
face and you, 1
and you make, 1
you make yourselves, 1
another you jig, 1
you jig you, 1
jig you amble, 1
you amble and, 1
amble and you, 1
and you lisp, 1
you lisp and, 1
nick name god, 1
name god s, 1
god s creatures, 1
s creatures and, 1
creatures and make, 1
and make your, 1
make your wantonness, 1
your ignorance go, 1
ignorance go to, 1
go to i, 1
to i ll, 1
i ll no, 1
ll no more, 1
no more on, 1
more on t, 1
on t it, 1
t it hath, 1
made me mad, 1
me mad i, 1
mad i say, 1
i say we, 1
say we will, 1
we will have, 1
will have no, 1
no more marriages, 1
those that are, 1
that are married, 1
are married already, 1
married already all, 1
already all but, 1
all but one, 1
but one shall, 1
live the rest, 1
the rest shall, 1
rest shall keep, 1
shall keep as, 1
keep as they, 1
as they are, 1
are to a, 1
what a noble, 1
a noble mind, 1
noble mind is, 1
mind is here, 1
is here o, 1
here o erthrown, 1
the courtier s, 1
courtier s soldier, 1
s soldier s, 1
soldier s scholar, 1
s scholar s, 1
scholar s eye, 1
s eye tongue, 1
eye tongue sword, 1
the expectancy and, 1
expectancy and rose, 1
and rose of, 1
rose of the, 1
of the fair, 1
the fair state, 1
the glass of, 1
glass of fashion, 1
of fashion and, 1
fashion and the, 1
and the mould, 1
the mould of, 1
mould of form, 1
the observed of, 1
observed of all, 1
of all observers, 1
all observers quite, 1
observers quite quite, 1
quite quite down, 1
and i of, 1
i of ladies, 1
of ladies most, 1
ladies most deject, 1
most deject and, 1
deject and wretched, 1
that suck d, 1
suck d the, 1
d the honey, 1
the honey of, 1
honey of his, 1
of his music, 1
his music vows, 1
now see that, 1
see that noble, 1
that noble and, 1
noble and most, 1
and most sovereign, 1
most sovereign reason, 1
like sweet bells, 1
sweet bells jangled, 1
bells jangled out, 1
jangled out of, 1
out of tune, 1
of tune and, 1
tune and harsh, 1
that unmatch d, 1
unmatch d form, 1
d form and, 1
form and feature, 1
and feature of, 1
feature of blown, 1
of blown youth, 1
blasted with ecstasy, 1
with ecstasy o, 1
ecstasy o woe, 1
o woe is, 1
to have seen, 1
have seen what, 1
seen what i, 1
have seen see, 1
seen see what, 1
see what i, 1
what i see, 1
re enter king, 1
love his affections, 1
his affections do, 1
affections do not, 1
do not that, 1
not that way, 1
that way tend, 1
nor what he, 1
what he spake, 1
he spake though, 1
spake though it, 1
though it lack, 1
it lack d, 1
lack d form, 1
d form a, 1
form a little, 1
was not like, 1
not like madness, 1
like madness there, 1
madness there s, 1
there s something, 1
s something in, 1
something in his, 1
in his soul, 1
o er which, 1
er which his, 1
which his melancholy, 1
his melancholy sits, 1
melancholy sits on, 1
sits on brood, 1
i do doubt, 1
do doubt the, 1
doubt the hatch, 1
the hatch and, 1
hatch and the, 1
and the disclose, 1
will be some, 1
be some danger, 1
some danger which, 1
danger which for, 1
which for to, 1
for to prevent, 1
i have in, 1
have in quick, 1
in quick determination, 1
thus set it, 1
it down he, 1
down he shall, 1
he shall with, 1
shall with speed, 1
with speed to, 1
speed to england, 1
for the demand, 1
the demand of, 1
demand of our, 1
of our neglected, 1
our neglected tribute, 1
haply the seas, 1
the seas and, 1
seas and countries, 1
and countries different, 1
with variable objects, 1
variable objects shall, 1
objects shall expel, 1
this something settled, 1
something settled matter, 1
settled matter in, 1
matter in his, 1
in his heart, 1
whereon his brains, 1
his brains still, 1
brains still beating, 1
still beating puts, 1
beating puts him, 1
puts him thus, 1
from fashion of, 1
fashion of himself, 1
of himself what, 1
himself what think, 1
it shall do, 1
shall do well, 1
do well but, 1
well but yet, 1
but yet do, 1
yet do i, 1
do i believe, 1
the origin and, 1
origin and commencement, 1
and commencement of, 1
commencement of his, 1
sprung from neglected, 1
from neglected love, 1
neglected love how, 1
love how now, 1
you need not, 1
need not tell, 1
not tell us, 1
us what lord, 1
what lord hamlet, 1
lord hamlet said, 1
we heard it, 1
heard it all, 1
it all my, 1
all my lord, 1
my lord do, 1
lord do as, 1
do as you, 1
as you please, 1
if you hold, 1
you hold it, 1
it fit after, 1
fit after the, 1
after the play, 1
let his queen, 1
his queen mother, 1
queen mother all, 1
mother all alone, 1
all alone entreat, 1
alone entreat him, 1
to show his, 1
show his grief, 1
his grief let, 1
grief let her, 1
let her be, 1
her be round, 1
and i ll, 1
ll be placed, 1
be placed so, 1
placed so please, 1
please you in, 1
in the ear, 1
of all their, 1
all their conference, 1
their conference if, 1
conference if she, 1
if she find, 1
she find him, 1
to england send, 1
england send him, 1
send him or, 1
him or confine, 1
or confine him, 1
confine him where, 1
your wisdom best, 1
wisdom best shall, 1
best shall think, 1
it shall be, 1
shall be so, 1
madness in great, 1
in great ones, 1
great ones must, 1
ones must not, 1
must not unwatch, 1
not unwatch d, 1
unwatch d go, 1
hamlet and players, 1
speak the speech, 1
the speech i, 1
speech i pray, 1
pray you as, 1
you as i, 1
as i pronounced, 1
i pronounced it, 1
pronounced it to, 1
you trippingly on, 1
trippingly on the, 1
on the tongue, 1
the tongue but, 1
tongue but if, 1
if you mouth, 1
you mouth it, 1
as many of, 1
many of your, 1
of your players, 1
your players do, 1
players do i, 1
do i had, 1
i had as, 1
had as lief, 1
as lief the, 1
town crier spoke, 1
crier spoke my, 1
spoke my lines, 1
my lines nor, 1
lines nor do, 1
nor do not, 1
do not saw, 1
not saw the, 1
saw the air, 1
too much with, 1
much with your, 1
with your hand, 1
your hand thus, 1
hand thus but, 1
thus but use, 1
but use all, 1
use all gently, 1
in the very, 1
the very torrent, 1
very torrent tempest, 1
torrent tempest and, 1
tempest and as, 1
as i may, 1
i may say, 1
the whirlwind of, 1
whirlwind of passion, 1
of passion you, 1
passion you must, 1
you must acquire, 1
must acquire and, 1
acquire and beget, 1
a temperance that, 1
temperance that may, 1
that may give, 1
may give it, 1
give it smoothness, 1
it smoothness o, 1
smoothness o it, 1
offends me to, 1
the soul to, 1
soul to hear, 1
to hear a, 1
hear a robustious, 1
periwig pated fellow, 1
pated fellow tear, 1
fellow tear a, 1
tear a passion, 1
a passion to, 1
passion to tatters, 1
to tatters to, 1
very rags to, 1
rags to split, 1
to split the, 1
split the ears, 1
the ears of, 1
ears of the, 1
of the groundlings, 1
the groundlings who, 1
for the most, 1
the most part, 1
most part are, 1
part are capable, 1
are capable of, 1
capable of nothing, 1
of nothing but, 1
inexplicable dumbshows and, 1
dumbshows and noise, 1
and noise i, 1
noise i would, 1
would have such, 1
a fellow whipped, 1
fellow whipped for, 1
whipped for o, 1
for o erdoing, 1
o erdoing termagant, 1
erdoing termagant it, 1
out herods herod, 1
herods herod pray, 1
herod pray you, 1
pray you avoid, 1
you avoid it, 1
i warrant your, 1
warrant your honour, 1
be not too, 1
not too tame, 1
too tame neither, 1
tame neither but, 1
neither but let, 1
but let your, 1
let your own, 1
your own discretion, 1
be your tutor, 1
your tutor suit, 1
tutor suit the, 1
suit the action, 1
the action to, 1
action to the, 1
to the word, 1
the word the, 1
word to the, 1
to the action, 1
the action with, 1
action with this, 1
with this special, 1
this special o, 1
special o erstep, 1
o erstep not, 1
the modesty of, 1
modesty of nature, 1
of nature for, 1
nature for any, 1
for any thing, 1
any thing so, 1
thing so overdone, 1
so overdone is, 1
from the purpose, 1
the purpose of, 1
purpose of playing, 1
of playing whose, 1
playing whose end, 1
whose end both, 1
end both at, 1
both at the, 1
first and now, 1
and now was, 1
now was and, 1
and is to, 1
is to hold, 1
to hold as, 1
hold as twere, 1
as twere the, 1
mirror up to, 1
up to nature, 1
to nature to, 1
nature to show, 1
to show virtue, 1
show virtue her, 1
virtue her own, 1
her own feature, 1
scorn her own, 1
her own image, 1
own image and, 1
image and the, 1
and the very, 1
the very age, 1
very age and, 1
age and body, 1
and body of, 1
the time his, 1
time his form, 1
form and pressure, 1
and pressure now, 1
pressure now this, 1
now this overdone, 1
or come tardy, 1
come tardy off, 1
tardy off though, 1
off though it, 1
though it make, 1
it make the, 1
make the unskilful, 1
laugh cannot but, 1
cannot but make, 1
but make the, 1
make the judicious, 1
the judicious grieve, 1
judicious grieve the, 1
censure of the, 1
of the which, 1
the which one, 1
which one must, 1
one must in, 1
must in your, 1
in your allowance, 1
o erweigh a, 1
erweigh a whole, 1
a whole theatre, 1
whole theatre of, 1
theatre of others, 1
of others o, 1
others o there, 1
o there be, 1
players that i, 1
have seen play, 1
seen play and, 1
play and heard, 1
and heard others, 1
praise and that, 1
and that highly, 1
that highly not, 1
highly not to, 1
not to speak, 1
to speak it, 1
speak it profanely, 1
that neither having, 1
neither having the, 1
having the accent, 1
the accent of, 1
accent of christians, 1
of christians nor, 1
the gait of, 1
gait of christian, 1
of christian pagan, 1
christian pagan nor, 1
pagan nor man, 1
nor man have, 1
man have so, 1
strutted and bellowed, 1
and bellowed that, 1
bellowed that i, 1
i have thought, 1
have thought some, 1
thought some of, 1
nature s journeymen, 1
s journeymen had, 1
journeymen had made, 1
had made men, 1
made men and, 1
men and not, 1
and not made, 1
not made them, 1
well they imitated, 1
they imitated humanity, 1
imitated humanity so, 1
humanity so abominably, 1
i hope we, 1
hope we have, 1
we have reformed, 1
have reformed that, 1
reformed that indifferently, 1
that indifferently with, 1
indifferently with us, 1
o reform it, 1
reform it altogether, 1
it altogether and, 1
altogether and let, 1
and let those, 1
let those that, 1
those that play, 1
your clowns speak, 1
clowns speak no, 1
more than is, 1
than is set, 1
is set down, 1
down for them, 1
for there be, 1
there be of, 1
be of them, 1
of them that, 1
them that will, 1
that will themselves, 1
will themselves laugh, 1
themselves laugh to, 1
set on some, 1
on some quantity, 1
quantity of barren, 1
of barren spectators, 1
barren spectators to, 1
spectators to laugh, 1
too though in, 1
though in the, 1
in the mean, 1
the mean time, 1
mean time some, 1
time some necessary, 1
question of the, 1
the play be, 1
play be then, 1
be then to, 1
then to be, 1
to be considered, 1
that s villanous, 1
s villanous and, 1
villanous and shows, 1
and shows a, 1
shows a most, 1
a most pitiful, 1
most pitiful ambition, 1
in the fool, 1
the fool that, 1
fool that uses, 1
that uses it, 1
uses it go, 1
it go make, 1
go make you, 1
make you ready, 1
enter polonius rosencrantz, 1
polonius rosencrantz and, 1
how now my, 1
now my lord, 1
i will the, 1
will the king, 1
the king hear, 1
king hear this, 1
hear this piece, 1
this piece of, 1
and the queen, 1
the queen too, 1
queen too and, 1
too and that, 1
and that presently, 1
bid the players, 1
the players make, 1
players make haste, 1
will you two, 1
you two help, 1
two help to, 1
help to hasten, 1
to hasten them, 1
we will my, 1
what ho horatio, 1
here sweet lord, 1
sweet lord at, 1
lord at your, 1
at your service, 1
horatio thou art, 1
thou art e, 1
art e en, 1
e en as, 1
en as just, 1
as just a, 1
just a man, 1
as e er, 1
e er my, 1
er my conversation, 1
my conversation coped, 1
conversation coped withal, 1
nay do not, 1
not think i, 1
think i flatter, 1
for what advancement, 1
what advancement may, 1
advancement may i, 1
may i hope, 1
i hope from, 1
hope from thee, 1
that no revenue, 1
no revenue hast, 1
revenue hast but, 1
hast but thy, 1
but thy good, 1
thy good spirits, 1
to feed and, 1
feed and clothe, 1
and clothe thee, 1
clothe thee why, 1
thee why should, 1
why should the, 1
should the poor, 1
the poor be, 1
poor be flatter, 1
be flatter d, 1
no let the, 1
let the candied, 1
the candied tongue, 1
candied tongue lick, 1
tongue lick absurd, 1
lick absurd pomp, 1
and crook the, 1
crook the pregnant, 1
the pregnant hinges, 1
pregnant hinges of, 1
hinges of the, 1
of the knee, 1
where thrift may, 1
thrift may follow, 1
may follow fawning, 1
follow fawning dost, 1
fawning dost thou, 1
since my dear, 1
my dear soul, 1
dear soul was, 1
soul was mistress, 1
was mistress of, 1
mistress of her, 1
of her choice, 1
and could of, 1
could of men, 1
of men distinguish, 1
men distinguish her, 1
distinguish her election, 1
hath seal d, 1
seal d thee, 1
d thee for, 1
thee for herself, 1
for herself for, 1
herself for thou, 1
for thou hast, 1
thou hast been, 1
as one in, 1
one in suffering, 1
in suffering all, 1
suffering all that, 1
all that suffers, 1
that suffers nothing, 1
a man that, 1
man that fortune, 1
that fortune s, 1
fortune s buffets, 1
s buffets and, 1
buffets and rewards, 1
hast ta en, 1
ta en with, 1
en with equal, 1
with equal thanks, 1
equal thanks and, 1
thanks and blest, 1
and blest are, 1
blest are those, 1
whose blood and, 1
blood and judgment, 1
and judgment are, 1
judgment are so, 1
are so well, 1
so well commingled, 1
that they are, 1
are not a, 1
not a pipe, 1
a pipe for, 1
pipe for fortune, 1
for fortune s, 1
fortune s finger, 1
to sound what, 1
sound what stop, 1
what stop she, 1
stop she please, 1
she please give, 1
please give me, 1
give me that, 1
me that man, 1
is not passion, 1
not passion s, 1
passion s slave, 1
s slave and, 1
slave and i, 1
and i will, 1
i will wear, 1
will wear him, 1
my heart s, 1
heart s core, 1
s core ay, 1
core ay in, 1
ay in my, 1
my heart of, 1
heart of heart, 1
i do thee, 1
do thee something, 1
thee something too, 1
something too much, 1
much of this, 1
is a play, 1
play to night, 1
to night before, 1
night before the, 1
before the king, 1
one scene of, 1
scene of it, 1
of it comes, 1
it comes near, 1
comes near the, 1
near the circumstance, 1
which i have, 1
i have told, 1
have told thee, 1
told thee of, 1
thee of my, 1
i prithee when, 1
prithee when thou, 1
when thou seest, 1
thou seest that, 1
seest that act, 1
that act afoot, 1
with the very, 1
the very comment, 1
very comment of, 1
comment of thy, 1
of thy soul, 1
observe mine uncle, 1
mine uncle if, 1
uncle if his, 1
if his occulted, 1
his occulted guilt, 1
do not itself, 1
not itself unkennel, 1
itself unkennel in, 1
unkennel in one, 1
in one speech, 1
is a damned, 1
a damned ghost, 1
damned ghost that, 1
ghost that we, 1
that we have, 1
and my imaginations, 1
my imaginations are, 1
imaginations are as, 1
are as foul, 1
as vulcan s, 1
vulcan s stithy, 1
s stithy give, 1
stithy give him, 1
give him heedful, 1
him heedful note, 1
for i mine, 1
i mine eyes, 1
mine eyes will, 1
eyes will rivet, 1
will rivet to, 1
rivet to his, 1
to his face, 1
and after we, 1
after we will, 1
we will both, 1
will both our, 1
both our judgments, 1
our judgments join, 1
in censure of, 1
censure of his, 1
of his seeming, 1
if he steal, 1
he steal aught, 1
steal aught the, 1
aught the whilst, 1
the whilst this, 1
whilst this play, 1
this play is, 1
play is playing, 1
and scape detecting, 1
scape detecting i, 1
detecting i will, 1
i will pay, 1
will pay the, 1
pay the theft, 1
they are coming, 1
are coming to, 1
coming to the, 1
to the play, 1
play i must, 1
must be idle, 1
get you a, 1
you a place, 1
danish march a, 1
march a flourish, 1
a flourish enter, 1
flourish enter king, 1
ophelia rosencrantz guildenstern, 1
how fares our, 1
fares our cousin, 1
our cousin hamlet, 1
excellent i faith, 1
i faith of, 1
faith of the, 1
of the chameleon, 1
the chameleon s, 1
chameleon s dish, 1
s dish i, 1
dish i eat, 1
the air promise, 1
air promise crammed, 1
promise crammed you, 1
crammed you cannot, 1
you cannot feed, 1
cannot feed capons, 1
feed capons so, 1
i have nothing, 1
have nothing with, 1
nothing with this, 1
with this answer, 1
this answer hamlet, 1
answer hamlet these, 1
hamlet these words, 1
are not mine, 1
no nor mine, 1
nor mine now, 1
lord you played, 1
you played once, 1
played once i, 1
once i the, 1
i the university, 1
the university you, 1
university you say, 1
that did i, 1
did i my, 1
lord and was, 1
and was accounted, 1
was accounted a, 1
accounted a good, 1
a good actor, 1
what did you, 1
did you enact, 1
i did enact, 1
did enact julius, 1
enact julius caesar, 1
julius caesar i, 1
caesar i was, 1
i was killed, 1
was killed i, 1
killed i the, 1
capitol brutus killed, 1
brutus killed me, 1
it was a, 1
was a brute, 1
a brute part, 1
brute part of, 1
part of him, 1
of him to, 1
him to kill, 1
to kill so, 1
kill so capital, 1
so capital a, 1
capital a calf, 1
there be the, 1
be the players, 1
the players ready, 1
lord they stay, 1
they stay upon, 1
stay upon your, 1
upon your patience, 1
hither my dear, 1
dear hamlet sit, 1
hamlet sit by, 1
sit by me, 1
no good mother, 1
good mother here, 1
mother here s, 1
here s metal, 1
s metal more, 1
metal more attractive, 1
to king claudius, 1
king claudius o, 1
claudius o ho, 1
o ho do, 1
ho do you, 1
you mark that, 1
lady shall i, 1
shall i lie, 1
i lie in, 1
lie in your, 1
in your lap, 1
lying down at, 1
down at ophelia, 1
at ophelia s, 1
ophelia s feet, 1
mean my head, 1
my head upon, 1
head upon your, 1
upon your lap, 1
think i meant, 1
i meant country, 1
meant country matters, 1
i think nothing, 1
think nothing my, 1
nothing my lord, 1
that s a, 1
s a fair, 1
a fair thought, 1
fair thought to, 1
